Id;Amount;Vol_total;Btw_pour;Pour_time;Time;Dev_id;Brand_id;CustomerId;LocationId;CreationDate;CL;ConvertedAmount;ConvertedCL;SelectedCL;TimeUTC;Flow_0;FlowRate;Mode;TapId;StopCondition;Temp_after;Temp_before
3391025;2;2850;13;24875;2019-04-28 20:44:54.000;844e-0000-0f01-071a;1;78;96;28.04.2019 17:45;50;2;50;50;2019-04-28 17:44:54.000;1,912281;1,981839;0;302;0;0,899999976;4
3391027;0;2183;1;19225;2019-04-28 20:45:16.000;844e-0000-0f01-071a;1;78;96;28.04.2019 17:45;0;1;30;50;2019-04-28 17:45:16.000;1,210526;1,955604;0;302;0;0,899999976;1,100000024
3391209;0;2607;1302;22600;2019-04-28 21:07:22.000;844e-0000-0f01-071a;1;78;96;28.04.2019 18:07;0;2;50;50;2019-04-28 18:07:22.000;2,561404;1,992703;0;302;0;2,299999952;16,39999962
3391211;4;71;0;1125;2019-04-28 21:07:23.000;844e-0000-0f01-071a;1;78;96;28.04.2019 18:07;0;4;0;0;2019-04-28 18:07:23.000;0;0;10;302;0;2,700000048;2,799999952
3391277;0;2541;416;22075;2019-04-28 21:14:42.000;844e-0000-0f01-071a;1;78;96;2019-04-28 18:14:43.070;0;2;50;50;2019-04-28 18:14:42.000;2,350877;1,987642;0;302;0;1,899999976;12,10000038
3391313;2;2852;262;24900;2019-04-28 21:19:30.000;844e-0000-0f01-071a;1;78;96;28.04.2019 18:20;50;2;50;50;2019-04-28 18:19:30.000;2,350877;1,981258;0;302;0;1,100000024;9,300000191
3391314;2;2851;1;25125;2019-04-28 21:19:57.000;844e-0000-0f01-071a;1;78;96;28.04.2019 18:20;50;2;50;50;2019-04-28 18:19:57.000;1,263158;1,962817;0;302;0;0,800000012;1,5
3391316;0;1748;2;15250;2019-04-28 21:20:15.000;844e-0000-0f01-071a;1;78;96;28.04.2019 18:20;0;1;30;50;2019-04-28 18:20:15.000;1,824561;1,964912;0;302;0;1,100000024;1,100000024
3391352;0;2469;290;21525;2019-04-28 21:25:27.000;844e-0000-0f01-071a;1;78;96;28.04.2019 18:25;0;2;50;50;2019-04-28 18:25:27.000;2,298246;1,979746;0;302;0;1,600000024;7,699999809
3391436;0;2310;425;20050;2019-04-28 21:32:53.000;844e-0000-0f01-071a;1;78;96;28.04.2019 18:32;0;2;50;50;2019-04-28 18:32:53.000;2,298246;1,986263;0;302;0;1,899999976;10,30000019
3391561;2;2850;704;15125;2019-04-28 21:44:53.000;844e-0000-0f01-071a;1;78;96;28.04.2019 18:44;50;2;50;50;2019-04-28 18:44:53.000;2,403509;3,259388;1;302;0;1,399999976;13,30000019
3391697;0;2277;819;19575;2019-04-28 21:58:53.000;844e-0000-0f01-071a;1;78;96;28.04.2019 18:58;0;1;30;50;2019-04-28 18:58:53.000;2,75567;2,004884;0;302;0;2,700000048;14,69999981
3391713;0;2583;75;22575;2019-04-28 22:00:32.000;844e-0000-0f01-071a;1;78;96;28.04.2019 19:00;0;2;50;50;2019-04-28 19:00:32.000;2;1,976259;0;302;0;1,299999952;7,900000095
3391777;0;1110;333;9550;2019-04-28 22:06:16.000;844e-0000-0f01-071a;1;78;96;28.04.2019 19:06;0;0;0;30;2019-04-28 19:06:16.000;2,315789;1,965647;0;302;0;3,700000048;9,199999809
3391817;0;1448;224;12650;2019-04-28 22:10:14.000;844e-0000-0f01-071a;1;78;96;28.04.2019 19:10;0;1;30;30;2019-04-28 19:10:14.000;2,192982;1,952708;0;302;0;2,700000048;9,300000191
3391862;2;2850;213;24800;2019-04-28 22:14:13.000;844e-0000-0f01-071a;1;78;96;28.04.2019 19:14;50;2;50;50;2019-04-28 19:14:13.000;2,157895;1,987833;0;302;0;1;8,699999809
3391864;0;2219;1;19425;2019-04-28 22:14:35.000;844e-0000-0f01-071a;1;78;96;28.04.2019 19:14;0;1;30;50;2019-04-28 19:14:35.000;1,842105;1,967983;0;302;0;0,800000012;1,5
3392056;0;2618;1252;22625;2019-04-28 22:35:51.000;844e-0000-0f01-071a;1;78;96;28.04.2019 19:35;0;2;50;50;2019-04-28 19:35:51.000;2,526316;1,999031;0;302;0;2,5;15,69999981
3392278;2;2853;1924;14350;2019-04-28 23:08:11.000;844e-0000-0f01-071a;1;78;96;28.04.2019 20:08;50;2;50;50;2019-04-28 20:08:11.000;2,652974;3,439085;1;302;0;1,899999976;18,60000038
3392337;2;2851;354;24675;2019-04-28 23:14:31.000;844e-0000-0f01-071a;1;78;96;28.04.2019 20:14;50;2;50;50;2019-04-28 20:14:31.000;2,649123;1,998614;0;302;0;1,5;12,5
3392338;0;1942;1;17075;2019-04-28 23:14:50.000;844e-0000-0f01-071a;1;78;96;28.04.2019 20:14;0;1;30;50;2019-04-28 20:14:50.000;1,842105;1,954226;0;302;0;0,899999976;2,5
3392699;0;2756;3217;23750;2019-04-29 00:08:52.000;844e-0000-0f01-071a;1;78;96;28.04.2019 21:08;0;2;50;50;2019-04-28 21:08:52.000;2,652974;2,006279;0;302;0;2,700000048;19,60000038
3392923;2;2851;2272;24825;2019-04-29 00:47:09.000;844e-0000-0f01-071a;1;78;96;28.04.2019 21:47;50;2;50;50;2019-04-28 21:47:09.000;2,45614;1,986537;0;302;0;1,899999976;18,89999962
3392924;0;2382;1;20925;2019-04-29 00:47:33.000;844e-0000-0f01-071a;1;78;96;28.04.2019 21:47;0;2;50;50;2019-04-28 21:47:33.000;1,298246;1,963571;0;302;0;1,399999976;2,799999952
3392984;0;2669;1067;23325;2019-04-29 01:05:45.000;844e-0000-0f01-071a;1;78;96;28.04.2019 22:05;0;2;50;50;2019-04-28 22:05:45.000;2,368421;1,977398;0;302;0;2,099999905;15,19999981
3393138;0;1104;3101;9375;2019-04-29 01:57:36.000;844e-0000-0f01-071a;1;78;96;28.04.2019 22:57;0;0;0;30;2019-04-28 22:57:36.000;2,54386;1,991111;0;302;0;6,400000095;18,70000076
3393151;0;705;544;6125;2019-04-29 02:06:48.000;844e-0000-0f01-071a;1;78;96;28.04.2019 23:06;0;0;0;30;2019-04-28 23:06:48.000;2,175439;1,904762;0;302;0;5,5;15,19999981
3393158;0;748;106;6400;2019-04-29 02:08:42.000;844e-0000-0f01-071a;1;78;96;28.04.2019 23:08;0;0;0;30;2019-04-28 23:08:42.000;2;1,940789;0;302;0;4,300000191;11,5
3393168;0;1040;328;8975;2019-04-29 02:14:20.000;844e-0000-0f01-071a;1;78;96;28.04.2019 23:14;0;0;0;30;2019-04-28 23:14:20.000;2,070175;1,954747;0;302;0;4;11,60000038
3393169;0;980;54;8425;2019-04-29 02:15:24.000;844e-0000-0f01-071a;1;78;96;28.04.2019 23:15;0;0;0;30;2019-04-28 23:15:24.000;1,947368;1,957416;0;302;0;2,599999905;8,600000381
3393475;11;2160;42365;19000;2019-04-29 14:01:48.000;844e-0000-0f01-071a;1;78;96;29.04.2019 11:01;0;11;0;0;2019-04-29 11:01:48.000;0;0;10;302;0;3,900000095;25,39999962
3393556;2;2850;1776;24700;2019-04-29 14:31:50.000;844e-0000-0f01-071a;1;78;96;29.04.2019 11:32;50;2;50;50;2019-04-29 11:31:50.000;2,666667;1,99588;0;302;0;2,700000048;23,10000038
3393557;0;2799;4;24575;2019-04-29 14:32:20.000;844e-0000-0f01-071a;1;78;96;29.04.2019 11:32;0;2;50;50;2019-04-29 11:32:20.000;1,842105;1,969624;0;302;0;1,899999976;5,199999809
3393637;2;2857;1268;19000;2019-04-29 14:53:48.000;844e-0000-0f01-071a;1;78;96;29.04.2019 11:53;50;2;50;50;2019-04-29 11:53:48.000;2,481814;2,601108;1;302;0;1,899999976;20,10000038
3393649;1;348;95;13000;2019-04-29 14:55:37.000;844e-0000-0f01-071a;1;78;96;29.04.2019 11:56;30;1;30;30;2019-04-29 11:55:37.000;1,929825;0,415655;0;302;1;3,400000095;9,800000191
3393650;1;72;2;15000;2019-04-29 14:55:54.000;844e-0000-0f01-071a;1;78;96;29.04.2019 11:56;30;1;30;30;2019-04-29 11:55:54.000;0;0,037427;0;302;1;2,700000048;4,300000191
3393691;2;266;843;24000;2019-04-29 15:10:21.000;844e-0000-0f01-071a;1;78;96;2019-04-29 12:10:50.090;50;2;50;50;2019-04-29 12:10:21.000;0,298246;0,165205;0;302;1;4,300000191;16,89999962
3393692;0;176;2;22425;2019-04-29 15:10:46.000;844e-0000-0f01-071a;1;78;96;29.04.2019 12:10;0;0;0;50;2019-04-29 12:10:46.000;0;0,106398;0;302;1;1,700000048;5,099999905
3393740;2;2851;90;16450;2019-04-29 15:23:13.000;844e-0000-0f01-071a;1;78;96;29.04.2019 12:23;50;2;50;50;2019-04-29 12:23:13.000;6,789474;2,99792;0;302;0;2,400000095;6,5
3393741;0;488;3;3875;2019-04-29 15:23:21.000;844e-0000-0f01-071a;1;78;96;29.04.2019 12:23;0;0;0;30;2019-04-29 12:23:21.000;2,77193;2,028296;0;302;0;2,200000048;2,900000095
3393815;2;2850;1445;24675;2019-04-29 15:47:52.000;844e-0000-0f01-071a;1;78;96;29.04.2019 12:47;50;2;50;50;2019-04-29 12:47:52.000;2,49893;1,997903;0;302;0;2,5;19,60000038
3393841;2;2850;622;14175;2019-04-29 15:58:29.000;844e-0000-0f01-071a;1;78;96;29.04.2019 12:58;50;2;50;50;2019-04-29 12:58:29.000;2,533162;3,47783;1;302;0;1,899999976;16,10000038
3393858;2;2852;123;16275;2019-04-29 16:00:49.000;844e-0000-0f01-071a;1;78;96;29.04.2019 13:00;50;2;50;50;2019-04-29 13:00:49.000;2,578947;3,031234;1;302;0;1;9,199999809
3393860;4;78;5;1125;2019-04-29 16:00:56.000;844e-0000-0f01-071a;1;78;96;29.04.2019 13:01;0;4;0;0;2019-04-29 13:00:56.000;0;0;10;302;0;2,099999905;2,700000048
3393909;2;2854;695;15225;2019-04-29 16:12:47.000;844e-0000-0f01-071a;1;78;96;2019-04-29 13:13:16.050;50;2;50;50;2019-04-29 13:12:47.000;2,807018;3,242589;1;302;0;1,299999952;15,10000038
3393912;2;2852;1;24975;2019-04-29 16:13:14.000;844e-0000-0f01-071a;1;78;96;29.04.2019 13:13;50;2;50;50;2019-04-29 13:13:14.000;1,350877;1,975309;0;302;0;1,399999976;1,899999976
3394001;1;1712;792;14775;2019-04-29 16:26:42.000;844e-0000-0f01-071a;1;78;96;2019-04-29 13:26:44.027;30;1;30;30;2019-04-29 13:26:42.000;2,596491;1,985336;0;302;0;4;15,60000038
3394185;2;2850;2040;24550;2019-04-29 17:01:08.000;844e-0000-0f01-071a;1;78;96;29.04.2019 14:01;50;2;50;50;2019-04-29 14:01:08.000;2,875481;2,008075;0;302;0;2,900000095;22,39999962
3394272;2;2852;851;24700;2019-04-29 17:15:45.000;844e-0000-0f01-071a;1;78;96;29.04.2019 14:15;50;2;50;50;2019-04-29 14:15:45.000;2,719298;1,997301;0;302;0;2,599999905;18,89999962
3394279;2;2851;11;24800;2019-04-29 17:16:22.000;844e-0000-0f01-071a;1;78;96;29.04.2019 14:16;50;2;50;50;2019-04-29 14:16:22.000;2,265664;1,98854;0;302;0;1,299999952;6,800000191
3394341;2;2850;390;24825;2019-04-29 17:23:18.000;844e-0000-0f01-071a;1;78;96;29.04.2019 14:23;50;2;50;50;2019-04-29 14:23:18.000;2,421053;1,985831;0;302;0;2;11,89999962
3394539;2;2850;1694;24575;2019-04-29 17:51:58.000;844e-0000-0f01-071a;1;78;96;29.04.2019 14:52;50;2;50;50;2019-04-29 14:51:58.000;2,772786;2,006032;0;302;0;2,599999905;21,10000038
3394609;2;2851;551;24800;2019-04-29 18:01:36.000;844e-0000-0f01-071a;1;78;96;29.04.2019 15:01;50;2;50;50;2019-04-29 15:01:36.000;2,561404;1,98854;0;302;0;2,099999905;15,80000019
3394655;2;2851;240;24825;2019-04-29 18:06:02.000;844e-0000-0f01-071a;1;78;96;2019-04-29 15:06:04.080;50;2;50;50;2019-04-29 15:06:02.000;2,333333;1,986537;0;302;0;1,5;10,5
3394659;2;2851;7;24925;2019-04-29 18:06:35.000;844e-0000-0f01-071a;1;78;96;29.04.2019 15:06;50;2;50;50;2019-04-29 15:06:35.000;1,877193;1,978567;0;302;0;1;3,599999905
3394715;2;2851;533;24825;2019-04-29 18:15:54.000;844e-0000-0f01-071a;1;78;96;29.04.2019 15:15;50;2;50;50;2019-04-29 15:15:54.000;2,403509;1,986537;0;302;0;1,899999976;12,5
3394720;2;2852;27;24925;2019-04-29 18:16:48.000;844e-0000-0f01-071a;1;78;96;29.04.2019 15:16;50;2;50;50;2019-04-29 15:16:48.000;1,859649;1,979271;0;302;0;1;5,900000095
3394726;2;2850;8;24950;2019-04-29 18:17:22.000;844e-0000-0f01-071a;1;78;96;29.04.2019 15:17;50;2;50;50;2019-04-29 15:17:22.000;1,824561;1,975881;0;302;0;1;2,5
3394754;2;2851;259;24700;2019-04-29 18:22:07.000;844e-0000-0f01-071a;1;78;96;29.04.2019 15:22;50;2;50;50;2019-04-29 15:22:07.000;2,438596;1,996591;0;302;0;1,399999976;7,699999809
3394755;4;70;4;1125;2019-04-29 18:22:12.000;844e-0000-0f01-071a;1;78;96;29.04.2019 15:22;0;4;0;0;2019-04-29 15:22:12.000;0;0;10;302;0;2;2,400000095
3394804;2;2851;292;24800;2019-04-29 18:27:30.000;844e-0000-0f01-071a;1;78;96;29.04.2019 15:27;50;2;50;50;2019-04-29 15:27:30.000;2,298246;1,98854;0;302;0;1,600000024;9
3395182;2;2850;2471;24625;2019-04-29 19:09:07.000;844e-0000-0f01-071a;1;78;96;29.04.2019 16:09;50;2;50;50;2019-04-29 16:09:07.000;2,807018;2,001959;0;302;0;2,700000048;21,70000076
3395190;2;2852;6;24925;2019-04-29 19:09:39.000;844e-0000-0f01-071a;1;78;96;29.04.2019 16:09;50;2;50;50;2019-04-29 16:09:39.000;1,859649;1,979271;0;302;0;1,600000024;5,800000191
3395191;4;74;4;1125;2019-04-29 19:09:44.000;844e-0000-0f01-071a;1;78;96;29.04.2019 16:09;0;4;0;0;2019-04-29 16:09:44.000;0;0;10;302;0;2,099999905;2,700000048
3395321;2;2851;806;24600;2019-04-29 19:23:36.000;844e-0000-0f01-071a;1;78;96;29.04.2019 16:26;50;2;50;50;2019-04-29 16:23:36.000;2,75567;2,004707;0;302;0;2,299999952;16,5
3395770;2;2851;3037;24625;2019-04-29 20:14:39.000;844e-0000-0f01-071a;1;78;96;29.04.2019 17:14;50;2;50;50;2019-04-29 17:14:39.000;2,807018;2,002672;0;302;0;2,900000095;23
3395775;4;71;9;1125;2019-04-29 20:14:49.000;844e-0000-0f01-071a;1;78;96;29.04.2019 17:14;0;4;0;0;2019-04-29 17:14:49.000;0;0;10;302;0;5;7,5
3396075;2;2850;1680;24625;2019-04-29 20:43:15.000;844e-0000-0f01-071a;1;78;96;29.04.2019 17:43;50;2;50;50;2019-04-29 17:43:15.000;2,618742;2,001959;0;302;0;2,700000048;21,39999962
3396155;2;2850;433;24875;2019-04-29 20:50:55.000;844e-0000-0f01-071a;1;78;96;29.04.2019 17:51;50;2;50;50;2019-04-29 17:50:55.000;2,368421;1,981839;0;302;0;2;14,30000019
3396157;2;2850;9;24900;2019-04-29 20:51:30.000;844e-0000-0f01-071a;1;78;96;29.04.2019 17:52;50;2;50;50;2019-04-29 17:51:30.000;1,894737;1,979849;0;302;0;1,200000048;5,099999905
3396158;2;2852;1;25000;2019-04-29 20:51:57.000;844e-0000-0f01-071a;1;78;96;29.04.2019 17:52;50;2;50;50;2019-04-29 17:51:57.000;1,77193;1,973333;0;302;0;1,200000048;1,399999976
3396293;2;2853;781;17725;2019-04-29 21:05:17.000;844e-0000-0f01-071a;1;78;96;29.04.2019 18:05;50;2;50;50;2019-04-29 18:05:17.000;2,561404;2,784252;1;302;0;1,600000024;14,69999981
3396499;2;2853;1649;14175;2019-04-29 21:33:01.000;844e-0000-0f01-071a;1;78;96;29.04.2019 18:33;50;2;50;50;2019-04-29 18:33:01.000;2,926829;3,481543;1;302;0;2,099999905;19,5
3396501;4;80;5;1125;2019-04-29 21:33:07.000;844e-0000-0f01-071a;1;78;96;29.04.2019 18:33;0;4;0;0;2019-04-29 18:33:07.000;0;0;10;302;0;3,799999952;5,199999809
3396814;2;2852;2322;24550;2019-04-29 22:12:15.000;844e-0000-0f01-071a;1;78;96;29.04.2019 19:12;50;2;50;50;2019-04-29 19:12:15.000;3;2,009504;0;302;0;2,900000095;21,5
3396817;0;946;27;8125;2019-04-29 22:12:51.000;844e-0000-0f01-071a;1;78;96;29.04.2019 19:12;0;0;0;30;2019-04-29 19:12:51.000;1,982456;1,956275;0;302;0;2,599999905;9,100000381
3396832;2;2854;46;19725;2019-04-29 22:13:58.000;844e-0000-0f01-071a;1;78;96;29.04.2019 19:13;50;2;50;50;2019-04-29 19:13:58.000;1,929825;2,502835;1;302;0;0,899999976;7,300000191
3397057;2;2854;1553;18700;2019-04-29 22:40:11.000;844e-0000-0f01-071a;1;78;96;29.04.2019 19:40;50;2;50;50;2019-04-29 19:40:11.000;2,789902;2,640022;1;302;0;2;19
3397058;4;74;0;1125;2019-04-29 22:40:13.000;844e-0000-0f01-071a;1;78;96;29.04.2019 19:40;0;4;0;0;2019-04-29 19:40:13.000;0;0;10;302;0;2,599999905;2,400000095
3397081;0;105;388;400;2019-04-29 22:46:42.000;844e-0000-0f01-071a;1;78;96;29.04.2019 19:47;0;0;0;30;2019-04-29 19:46:42.000;0;2,850877;0;302;0;11,30000019;13
3397082;2;2850;2;18850;2019-04-29 22:47:04.000;844e-0000-0f01-071a;1;78;96;29.04.2019 19:47;50;2;50;50;2019-04-29 19:47:04.000;2,298246;2,615291;1;302;0;1,600000024;11,30000019
3397086;2;2851;1;13900;2019-04-29 22:47:20.000;844e-0000-0f01-071a;1;78;96;29.04.2019 19:47;50;2;50;50;2019-04-29 19:47:20.000;2,070175;3,547899;1;302;0;0,899999976;2,099999905
3397216;2;2852;1098;10200;2019-04-29 23:05:50.000;844e-0000-0f01-071a;1;78;96;29.04.2019 20:05;50;2;50;50;2019-04-29 20:05:50.000;2,789474;4,836601;2;302;0;1,5;16,39999962
3397476;0;1218;2979;10325;2019-04-29 23:55:40.000;844e-0000-0f01-071a;1;78;96;29.04.2019 20:55;0;0;0;30;2019-04-29 20:55:40.000;2,561404;2,001614;0;302;0;7,099999905;20,70000076
3397657;2;2851;2799;14200;2019-04-30 00:42:34.000;844e-0000-0f01-071a;1;78;96;29.04.2019 21:42;50;2;50;50;2019-04-29 21:42:34.000;2,263158;3,472943;1;302;0;2;20,60000038
3397658;2;2855;6;9750;2019-04-30 00:42:51.000;844e-0000-0f01-071a;1;78;96;29.04.2019 21:42;50;2;50;50;2019-04-29 21:42:51.000;2,035088;5,065227;2;302;0;0,800000012;5,5
3397706;4;89;1030;1125;2019-04-30 01:00:02.000;844e-0000-0f01-071a;1;78;96;29.04.2019 22:00;0;4;0;0;2019-04-29 22:00:02.000;0;0;10;302;0;14,80000019;16,20000076
3397769;0;819;1246;6875;2019-04-30 01:20:56.000;844e-0000-0f01-071a;1;78;96;2019-04-29 22:20:56.000;0;0;0;30;2019-04-29 22:20:56.000;2,362003;1,987879;0;302;0;6,800000191;18,79999924
3397881;4;83;4565;1075;2019-04-30 02:37:02.000;844e-0000-0f01-071a;1;78;96;29.04.2019 23:37;0;4;0;0;2019-04-29 23:37:02.000;0;0;10;302;0;18,5;20,29999924
3397932;11;4997;35479;52000;2019-04-30 12:29:13.000;844e-0000-0f01-071a;1;78;96;30.04.2019 09:29;0;11;0;0;2019-04-30 09:29:13.000;0;0;10;302;0;1,700000048;23,79999924
3397951;11;2818;1045;29150;2019-04-30 12:47:08.000;844e-0000-0f01-071a;1;78;96;30.04.2019 09:47;0;11;0;0;2019-04-30 09:47:08.000;0;0;10;302;0;2;18,39999962
3397971;2;2851;25;24950;2019-04-30 13:03:18.000;844e-0000-0f01-071a;1;78;96;30.04.2019 10:03;50;2;50;50;2019-04-30 10:03:18.000;2,263158;1,976585;0;302;0;1,700000048;11,30000019
3397972;1;1712;3;15000;2019-04-30 13:03:37.000;844e-0000-0f01-071a;1;78;96;30.04.2019 10:03;30;1;30;30;2019-04-30 10:03:37.000;1,894737;1,955556;0;302;0;1,600000024;2,599999905
3398396;2;2852;9238;24525;2019-04-30 15:38:01.000;844e-0000-0f01-071a;1;78;96;30.04.2019 12:38;50;2;50;50;2019-04-30 12:38:01.000;3,157895;2,011553;0;302;0;2,599999905;27,79999924
3398398;0;1035;1;8900;2019-04-30 15:38:12.000;844e-0000-0f01-071a;1;78;96;30.04.2019 12:38;0;0;0;50;2019-04-30 12:38:12.000;2,085213;1,961364;0;302;0;2,700000048;4
3398534;0;806;1573;6750;2019-04-30 16:04:33.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:04;0;0;0;50;2019-04-30 13:04:33.000;2,701754;1,990903;0;302;0;8,199999809;24
3398535;2;2851;7;25000;2019-04-30 16:05:06.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:05;50;2;50;50;2019-04-30 13:05:06.000;1,929825;1,972632;0;302;0;2,400000095;13,89999962
3398609;2;2852;903;24575;2019-04-30 16:20:35.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:20;50;2;50;50;2019-04-30 13:20:35.000;2,684211;2,00746;0;302;0;2,799999952;19,79999924
3398645;2;2851;115;24850;2019-04-30 16:22:57.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:23;50;2;50;50;2019-04-30 13:22:57.000;2,526316;1,984539;0;302;0;1,5;9,800000191
3398646;0;2476;3;21600;2019-04-30 16:23:23.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:23;0;2;50;50;2019-04-30 13:23:23.000;1,912281;1,978557;0;302;0;1;2,5
3398759;2;1355;1001;14000;2019-04-30 16:40:18.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:40;50;2;50;50;2019-04-30 13:40:18.000;2,721438;1,64787;0;302;1;4,400000095;18,5
3398764;1;156;4;14325;2019-04-30 16:40:37.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:41;30;1;30;30;2019-04-30 13:40:37.000;0,017544;0,142065;0;302;1;2,299999952;6,300000191
3398766;2;96;10;25000;2019-04-30 16:41:12.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:41;50;2;50;50;2019-04-30 13:41:12.000;0,140351;0,039298;0;302;1;1,200000048;6,099999905
3398767;0;75;6;7250;2019-04-30 16:41:26.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:41;0;0;0;30;2019-04-30 13:41:26.000;0,087719;0,084694;0;302;1;0,800000012;3
3398858;0;567;621;3375;2019-04-30 16:51:51.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:51;0;0;0;50;2019-04-30 13:51:51.000;0,599059;2,739441;0;302;0;11,39999962;15,10000038
3398868;2;2850;23;23275;2019-04-30 16:52:38.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:52;50;2;50;50;2019-04-30 13:52:38.000;1,842105;2,118077;0;302;0;3,200000048;14,80000019
3398870;0;1200;2;10375;2019-04-30 16:52:52.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:52;0;0;0;50;2019-04-30 13:52:52.000;2,017544;1,96153;0;302;0;2;5,900000095
3398875;2;2851;10;24950;2019-04-30 16:53:29.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:54;50;2;50;50;2019-04-30 13:53:29.000;2,017544;1,976585;0;302;0;1,5;5,5
3398876;2;2850;5;24875;2019-04-30 16:54:01.000;844e-0000-0f01-071a;1;78;96;30.04.2019 13:54;50;2;50;50;2019-04-30 13:54:01.000;1,912281;1,981839;0;302;0;1,299999952;2,799999952
3399215;0;2682;2433;23000;2019-04-30 17:34:58.000;844e-0000-0f01-071a;1;78;96;30.04.2019 14:34;0;2;50;50;2019-04-30 14:34:58.000;2,858366;2,015255;0;302;0;3,299999952;23,5
3399230;0;2559;47;22275;2019-04-30 17:36:09.000;844e-0000-0f01-071a;1;78;96;30.04.2019 14:36;0;2;50;50;2019-04-30 14:36:09.000;2,175439;1,983972;0;302;0;1,600000024;10,60000038
3399248;0;2447;96;21250;2019-04-30 17:38:07.000;844e-0000-0f01-071a;1;78;96;30.04.2019 14:38;0;2;50;50;2019-04-30 14:38:07.000;2,22807;1,987203;0;302;0;1,299999952;7,099999905
3399361;0;2600;681;22450;2019-04-30 17:49:52.000;844e-0000-0f01-071a;1;78;96;30.04.2019 14:49;0;2;50;50;2019-04-30 14:49:52.000;2,635858;2,000547;0;302;0;2,5;15,5
3399390;0;2463;127;21425;2019-04-30 17:52:22.000;844e-0000-0f01-071a;1;78;96;30.04.2019 14:52;0;2;50;50;2019-04-30 14:52:22.000;2,245614;1,984074;0;302;0;1,700000048;8,800000191
3399693;0;2668;1554;22725;2019-04-30 18:18:40.000;844e-0000-0f01-071a;1;78;96;30.04.2019 15:18;0;2;50;50;2019-04-30 15:18:40.000;3,368421;2,028834;0;302;0;3,5;19,79999924
3399700;2;2850;20;24900;2019-04-30 18:19:26.000;844e-0000-0f01-071a;1;78;96;30.04.2019 15:19;50;2;50;50;2019-04-30 15:19:26.000;2;1,979849;0;302;0;1,200000048;8,5
3399702;0;1991;1;17325;2019-04-30 18:19:46.000;844e-0000-0f01-071a;1;78;96;30.04.2019 15:19;0;1;30;50;2019-04-30 15:19:46.000;1,350877;1,975646;0;302;0;1,200000048;1,5
3399941;0;2368;1102;20300;2019-04-30 18:38:30.000;844e-0000-0f01-071a;1;78;96;30.04.2019 15:38;0;2;50;50;2019-04-30 15:38:30.000;2,67009;2,011926;0;302;0;3,200000048;17,39999962
3400378;2;2851;1765;14925;2019-04-30 19:08:11.000;844e-0000-0f01-071a;1;78;96;30.04.2019 16:08;50;2;50;50;2019-04-30 16:08:11.000;2,704322;3,30424;1;302;0;1,700000048;20,39999962
3400380;2;2852;1;25000;2019-04-30 19:08:39.000;844e-0000-0f01-071a;1;78;96;30.04.2019 16:08;50;2;50;50;2019-04-30 16:08:39.000;1,403509;1,973333;0;302;0;1,600000024;2,700000048
3400382;0;264;4;2250;2019-04-30 19:08:46.000;844e-0000-0f01-071a;1;78;96;30.04.2019 16:08;0;0;0;30;2019-04-30 16:08:46.000;1,982456;1,746589;0;302;0;1,700000048;3,099999905
3400395;1;1714;33;10825;2019-04-30 19:09:31.000;844e-0000-0f01-071a;1;78;96;30.04.2019 16:09;30;1;30;30;2019-04-30 16:09:31.000;2,052632;2,713018;1;302;0;1,399999976;5,699999809
3400413;0;2380;90;20425;2019-04-30 19:11:23.000;844e-0000-0f01-071a;1;78;96;30.04.2019 16:11;0;2;50;50;2019-04-30 16:11:23.000;2,842105;2,009921;0;302;0;1,399999976;5,800000191
3400502;0;2453;412;21125;2019-04-30 19:18:38.000;844e-0000-0f01-071a;1;78;96;30.04.2019 16:18;0;2;50;50;2019-04-30 16:18:38.000;2,596491;2,003945;0;302;0;2,099999905;11
3400669;2;2854;585;14125;2019-04-30 19:28:38.000;844e-0000-0f01-071a;1;78;96;30.04.2019 16:29;50;2;50;50;2019-04-30 16:28:38.000;2,561404;3,495109;1;302;0;1,200000048;13,30000019
3400672;2;2850;1;21000;2019-04-30 19:29:01.000;844e-0000-0f01-071a;1;78;96;30.04.2019 16:29;50;2;50;50;2019-04-30 16:29:01.000;1,280702;2,347535;1;302;0;1;1,799999952
3400674;1;1710;3;10300;2019-04-30 19:29:16.000;844e-0000-0f01-071a;1;78;96;30.04.2019 16:29;30;1;30;30;2019-04-30 16:29:16.000;2,438596;2,84449;1;302;0;1,100000024;1,600000024
3400719;1;1712;204;14575;2019-04-30 19:32:56.000;844e-0000-0f01-071a;1;78;96;30.04.2019 16:32;30;1;30;30;2019-04-30 16:32:56.000;2,964912;2,012579;0;302;0;2;7,099999905
